object,zone,it,tobs,apobs,e1,e2,e3,bn1,bn2,bn3,rms_baseline,s11,s21,s31,s12,s22,s32,s13,s23,s33
37819                         , 3, 50,   17.0330,   7058.4168,  0.345158,  0.354531,  0.363904,   31.0526,   46.3851,   61.7175,    1.453209,     6717.7706,     7005.7421,     7302.0815,     6822.7769,     7111.2667,     7408.1825,     6875.5361,     7164.2971,     7461.5124,
37819                         , 3, 51,   17.7197,   7047.9958,  0.345158,  0.354531,  0.363904,   31.0526,   46.3851,   61.7175,    1.453209,     6704.8854,     6992.7894,     7289.0533,     6814.2034,     7102.6469,     7399.5117,     6869.1248,     7157.8516,     7455.0291,
37819                         , 3, 52,   17.9528,   7044.7695,  0.345158,  0.354531,  0.363904,   31.0526,   46.3851,   61.7175,    1.453209,     6700.4972,     6988.3774,     7284.6149,     6811.2848,     7099.7121,     7396.5591,     6866.9433,     7155.6581,     7452.8224,
37819                         , 3, 53,   18.0629,   7043.0658,  0.345158,  0.354531,  0.363904,   31.0526,   46.3851,   61.7175,    1.453209,     6698.4210,     6986.2898,     7282.5145,     6809.9041,     7098.3236,     7395.1621,     6865.9114,     7154.6205,     7451.7785,
37819                         , 3, 54,   18.6381,   7034.3293,  0.345158,  0.354531,  0.363904,   31.0526,   46.3851,   61.7175,    1.453209,     6687.5432,     6975.3504,     7271.5066,     6802.6709,     7091.0484,     7387.8406,     6860.5061,     7149.1843,     7446.3082,
37819                         , 3, 55,   18.8684,   7029.9839,  0.345158,  0.354531,  0.363904,   31.0526,   46.3851,   61.7175,    1.453209,     6683.1711,     6970.9526,     7267.0802,     6799.7637,     7088.1236,     7384.8965,     6858.3336,     7146.9989,     7444.1085,
37819                         , 3, 56,   19.0953,   7026.5626,  0.345158,  0.354531,  0.363904,   31.0526,   46.3851,   61.7175,    1.453209,     6678.8514,     6966.6069,     7262.7056,     6796.8910,     7085.2332,     7381.9866,     6856.1868,     7144.8390,     7441.9343,
37819                         , 3, 57,   19.6705,   7017.3404,  0.345158,  0.354531,  0.363904,   31.0526,   46.3851,   61.7175,    1.453209,     6667.8549,     6955.5416,     7251.5642,     6789.5763,     7077.8717,     7374.5734,     6850.7194,     7139.3368,     7436.3939,
37819                         , 3, 58,   19.8990,   7013.6334,  0.345158,  0.354531,  0.363904,   31.0526,   46.3851,   61.7175,    1.453209,     6665.5503,     6953.7369,     7248.0857,     6786.8720,     7075.5069,     7371.6136,     6848.5370,     7137.1399,     7434.1810,
37819                         , 4,  1,    0.0000,   7011.8508,  0.334585,  0.344829,  0.355072,   31.7089,   40.2329,   48.7569,    4.310983,     6709.2557,     7015.8963,     7332.2777,     6709.2557,     7015.8963,     7332.2777,     6709.2557,     7015.8963,     7332.2777,
37819                         , 4,  2,    0.6846,   6999.3510,  0.334585,  0.344829,  0.355072,   31.7089,   40.2329,   48.7569,    4.310983,     6694.1472,     7000.7252,     7317.0364,     6697.3628,     7003.9550,     7320.2821,     6699.4539,     7006.0554,     7322.3929,
37819                         , 4,  3,    0.9162,   6996.0747,  0.334585,  0.344829,  0.355072,   31.7089,   40.2329,   48.7569,    4.310983,     6689.0169,     6995.5727,     7311.8591,     6693.3235,     6999.8985,     7316.2063,     6696.1242,     7002.7116,     7319.0334,
37819                         , 4,  4,    1.5571,   6984.8533,  0.334585,  0.344829,  0.355072,   31.7089,   40.2329,   48.7569,    4.310983,     6674.7893,     6981.2812,     7297.4967,     6682.1195,     6988.6446,     7304.8970,     6686.8863,     6993.4329,     7309.7094,
37819                         , 4,  5,    1.9450,   6978.5055,  0.334585,  0.344829,  0.355072,   31.7089,   40.2329,   48.7569,    4.310983,     6666.1555,     6972.6080,     7288.7791,     6675.3194,     6981.8135,     7298.0310,     6681.2784,     6987.7996,     7304.0474,
37819                         , 4,  6,    2.3542,   6971.3322,  0.334585,  0.344829,  0.355072,   31.7089,   40.2329,   48.7569,    4.310983,     6657.0366,     6963.4464,     7279.5703,     6668.1364,     6974.5968,     7290.7772,     6675.3541,     6981.8476,     7298.0648,
37819                         , 4,  7,    2.5107,   6968.3954,  0.334585,  0.344829,  0.355072,   31.7089,   40.2329,   48.7569,    4.310983,     6653.5454,     6959.9390,     7276.0445,     6665.3862,     6971.8338,     7287.9996,     6673.0856,     6979.5686,     7295.7738,
37819                         , 4,  8,    2.8550,   6963.9103,  0.334585,  0.344829,  0.355072,   31.7089,   40.2329,   48.7569,    4.310983,     6645.8612,     6952.2186,     7268.2838,     6659.3328,     6965.7518,     7281.8857,     6668.0924,     6974.5517,     7290.7306,
37819                         , 4,  9,    3.9907,   6945.8972,  0.334585,  0.344829,  0.355072,   31.7089,   40.2329,   48.7569,    4.310983,     6620.4883,     6926.7261,     7242.6575,     6639.3441,     6945.6680,     7261.6958,     6651.6035,     6957.9840,     7274.0751,
37819                         , 4, 10,    4.2876,   6941.5490,  0.334585,  0.344829,  0.355072,   31.7089,   40.2329,   48.7569,    4.310983,     6613.8516,     6920.0582,     7235.9547,     6634.1159,     6940.4150,     7256.4150,     6647.2909,     6953.6507,     7269.7188,
37819                         , 4, 11,    4.5614,   6937.2464,  0.334585,  0.344829,  0.355072,   31.7089,   40.2329,   48.7569,    4.310983,     6607.7281,     6913.9061,     7229.7705,     6629.2923,     6935.5685,     7251.5430,     6643.3121,     6949.6530,     7265.6998,
37819                         , 4, 12,    4.9077,   6931.7030,  0.334585,  0.344829,  0.355072,   31.7089,   40.2329,   48.7569,    4.310983,     6599.9848,     6906.1266,     7221.9504,     6623.1931,     6929.4404,     7245.3827,     6638.2814,     6944.5983,     7260.6184,
37819                         , 4, 13,    5.2311,   6926.5343,  0.334585,  0.344829,  0.355072,   31.7089,   40.2329,   48.7569,    4.310983,     6592.7510,     6898.8592,     7214.6452,     6617.4956,     6923.7162,     7239.6283,     6633.5824,     6939.8770,     7255.8722,
37819                         , 4, 14,    5.5846,   6922.5012,  0.334585,  0.344829,  0.355072,   31.7089,   40.2329,   48.7569,    4.310983,     6584.8429,     6890.9145,     7206.6593,     6611.2678,     6917.4590,     7233.3384,     6628.4464,     6934.7167,     7250.6847,
37819                         , 4, 15,    6.0378,   6915.8254,  0.334585,  0.344829,  0.355072,   31.7089,   40.2329,   48.7569,    4.310983,     6574.7002,     6880.7249,     7196.4169,     6603.2811,     6909.4350,     7225.2723,     6621.8607,     6928.1000,     7244.0331,
37819                         , 4, 16,    6.3378,   6910.9318,  0.334585,  0.344829,  0.355072,   31.7089,   40.2329,   48.7569,    4.310983,     6567.9830,     6873.9766,     7189.6336,     6597.9925,     6904.1215,     7219.9310,     6617.5004,     6923.7190,     7239.6291,
37819                         , 4, 17,    6.6023,   6906.8032,  0.334585,  0.344829,  0.355072,   31.7089,   40.2329,   48.7569,    4.310983,     6562.0583,     6868.0246,     7183.6506,     6593.3284,     6899.4355,     7215.2204,     6613.6553,     6919.8558,     7235.7455,
37819                         , 4, 18,    7.0589,   6899.8088,  0.334585,  0.344829,  0.355072,   31.7089,   40.2329,   48.7569,    4.310983,     6551.8259,     6857.7447,     7173.3171,     6585.2742,     6891.3435,     7207.0857,     6607.0163,     6913.1854,     7229.0399,
37819                         , 4, 19,    7.3594,   6895.5956,  0.334585,  0.344829,  0.355072,   31.7089,   40.2329,   48.7569,    4.310983,     6545.0853,     6850.9726,     7166.5095,     6579.9693,     6886.0134,     7201.7276,     6602.6442,     6908.7925,     7224.6237,
37819                         , 4, 20,    7.5097,   6892.8912,  0.334585,  0.344829,  0.355072,   31.7089,   40.2329,   48.7569,    4.310983,     6541.7115,     6847.5830,     7163.1020,     6577.3144,     6883.3460,     7199.0458,     6600.4562,     6906.5941,     7222.4136,
37819                         , 4, 21,    7.9670,   6885.2859,  0.334585,  0.344829,  0.355072,   31.7089,   40.2329,   48.7569,    4.310983,     6531.4359,     6837.2588,     7152.7228,     6569.2292,     6875.2220,     7190.8782,     6593.7940,     6899.8999,     7215.6834,
37819                         , 4, 22,    8.2971,   6880.1477,  0.334585,  0.344829,  0.355072,   31.7089,   40.2329,   48.7569,    4.310983,     6524.0096,     6829.7969,     7145.2206,     6563.3868,     6869.3512,     7184.9756,     6588.9805,     6895.0630,     7210.8203,
37819                         , 4, 23,    8.5331,   6876.5418,  0.334585,  0.344829,  0.355072,   31.7089,   40.2329,   48.7569,    4.310983,     6518.6942,     6824.4556,     7139.8502,     6559.2055,     6865.1495,     7180.7507,     6585.5360,     6891.6016,     7207.3398,
37819                         , 4, 24,    8.9847,   6869.2725,  0.334585,  0.344829,  0.355072,   31.7089,   40.2329,   48.7569,    4.310983,     6508.5052,     6814.2154,     7129.5516,     6551.1918,     6857.0955,     7172.6509,     6578.9351,     6884.9677,     7200.6685,
37819                         , 4, 25,    9.3172,   6864.1815,  0.334585,  0.344829,  0.355072,   31.7089,   40.2329,   48.7569,    4.310983,     6500.9864,     6806.6575,     7121.9494,     6545.2799,     6851.1524,     7166.6727,     6574.0666,     6880.0735,     7195.7453,
37819                         , 4, 26,    9.5520,   6860.1717,  0.334585,  0.344829,  0.355072,   31.7089,   40.2329,   48.7569,    4.310983,     6495.6672,     6801.3100,     7116.5701,     6541.0980,     6846.9480,     7162.4429,     6570.6231,     6876.6114,     7192.2624,
37819                         , 4, 27,   10.0032,   6852.9240,  0.334585,  0.344829,  0.355072,   31.7089,   40.2329,   48.7569,    4.310983,     6485.4208,     6791.0078,     7106.2051,     6533.0430,     6838.8485,     7154.2935,     6563.9911,     6869.9426,     7185.5525,
37819                         , 4, 28,   10.3007,   6848.2326,  0.334585,  0.344829,  0.355072,   31.7089,   40.2329,   48.7569,    4.310983,     6478.6439,     6784.1929,     7099.3472,     6527.7158,     6833.4910,     7148.9020,     6559.6053,     6865.5319,     7181.1138,
37819                         , 4, 29,   10.5660,   6844.3556,  0.334585,  0.344829,  0.355072,   31.7089,   40.2329,   48.7569,    4.310983,     6472.5872,     6778.1018,     7093.2172,     6522.9554,     6828.7030,     7144.0829,     6555.6864,     6861.5902,     7177.1464,
37819                         , 4, 30,   10.7970,   6840.9666,  0.334585,  0.344829,  0.355072,   31.7089,   40.2329,   48.7569,    4.310983,     6467.3047,     6772.7884,     7087.8692,     6518.8033,     6824.5265,     7139.8787,     6552.2685,     6858.1520,     7173.6855,
37819                         , 4, 31,   11.2349,   6834.2391,  0.334585,  0.344829,  0.355072,   31.7089,   40.2329,   48.7569,    4.310983,     6457.2572,     6762.6807,     7077.6934,     6510.9064,     6816.5814,     7131.8798,     6545.7680,     6851.6117,     7167.1009,
37819                         , 4, 32,   11.7027,   6827.0447,  0.334585,  0.344829,  0.355072,   31.7089,   40.2329,   48.7569,    4.310983,     6446.4823,     6751.8386,     7066.7762,     6502.4380,     6808.0595,     7123.2979,     6538.7972,     6844.5968,     7160.0365,
37819                         , 4, 33,   11.9252,   6823.8131,  0.334585,  0.344829,  0.355072,   31.7089,   40.2329,   48.7569,    4.310983,     6441.3409,     6746.6643,     7061.5649,     6498.3972,     6803.9925,     7119.2014,     6535.4710,     6841.2488,     7156.6644,
37819                         , 4, 34,   12.2508,   6818.9753,  0.334585,  0.344829,  0.355072,   31.7089,   40.2329,   48.7569,    4.310983,     6433.7970,     6739.0712,     7053.9163,     6492.4681,     6798.0238,     7113.1889,     6530.5904,     6836.3355,     7151.7148,
37819                         , 4, 35,   12.4862,   6815.1375,  0.334585,  0.344829,  0.355072,   31.7089,   40.2329,   48.7569,    4.310983,     6428.3282,     6733.5657,     7048.3699,     6488.1698,     6793.6963,     7108.8286,     6527.0520,     6832.7730,     7148.1253,
37819                         , 4, 36,   12.9355,   6808.0594,  0.334585,  0.344829,  0.355072,   31.7089,   40.2329,   48.7569,    4.310983,     6417.8568,     6723.0224,     7037.7461,     6479.9392,     6785.4081,     7100.4762,     6520.2764,     6825.9496,     7141.2489,
37819                         , 4, 37,   13.3482,   6801.7115,  0.334585,  0.344829,  0.355072,   31.7089,   40.2329,   48.7569,    4.310983,     6408.2014,     6713.2991,     7027.9464,     6472.3495,     6777.7635,     7092.7709,     6514.0280,     6819.6556,     7134.9044,
37819                         , 4, 38,   13.5005,   6798.9659,  0.334585,  0.344829,  0.355072,   31.7089,   40.2329,   48.7569,    4.310983,     6404.6276,     6709.6993,     7024.3178,     6469.5401,     6774.9335,     7089.9176,     6511.7148,     6817.3253,     7132.5551,
37819                         , 4, 39,   13.8419,   6794.0880,  0.334585,  0.344829,  0.355072,   31.7089,   40.2329,   48.7569,    4.310983,     6396.6027,     6701.6158,     7016.1686,     6463.2315,     6768.5775,     7083.5090,     6506.5202,     6812.0914,     7127.2775,
37819                         , 4, 40,   14.3609,   6785.1131,  0.334585,  0.344829,  0.355072,   31.7089,   40.2329,   48.7569,    4.310983,     6384.3563,     6689.2775,     7003.7276,     6453.6023,     6758.8741,     7073.7233,     6498.5907,     6804.1000,     7119.2175,
37819                         , 4, 41,   14.5132,   6782.3069,  0.334585,  0.344829,  0.355072,   31.7089,   40.2329,   48.7569,    4.310983,     6380.7531,     6685.6467,     7000.0660,     6450.7692,     6756.0189,     7070.8433,     6496.2573,     6801.7481,     7116.8450,
37819                         , 4, 42,   14.8551,   6776.9242,  0.334585,  0.344829,  0.355072,   31.7089,   40.2329,   48.7569,    4.310983,     6372.6473,     6677.4782,     6991.8262,     6444.3947,     6749.5936,     7064.3616,     6491.0070,     6796.4554,     7111.5053,
37819                         , 4, 43,   15.3721,   6768.3338,  0.334585,  0.344829,  0.355072,   31.7089,   40.2329,   48.7569,    4.310983,     6360.3532,     6665.0869,     6979.3204,     6434.7250,     6739.8452,     7054.5225,     6483.0411,     6788.4238,     7103.3992,
37819                         , 4, 44,   15.5245,   6766.6525,  0.334585,  0.344829,  0.355072,   31.7089,   40.2329,   48.7569,    4.310983,     6356.7231,     6661.4270,     6975.6261,     6431.8695,     6736.9663,     7051.6158,     6480.6886,     6786.0515,     7101.0039,
37819                         , 4, 45,   15.8660,   6761.3400,  0.334585,  0.344829,  0.355072,   31.7089,   40.2329,   48.7569,    4.310983,     6348.5730,     6653.2083,     6967.3292,     6425.4579,     6730.5004,     7045.0867,     6475.4056,     6780.7236,     7095.6233,
37819                         , 4, 46,   16.1859,   6756.2473,  0.334585,  0.344829,  0.355072,   31.7089,   40.2329,   48.7569,    4.310983,     6340.9223,     6645.4913,     6959.5381,     6419.4386,     6724.4286,     7038.9546,     6470.4454,     6775.7198,     7090.5693,
37819                         , 4, 47,   16.6445,   6748.8308,  0.334585,  0.344829,  0.355072,   31.7089,   40.2329,   48.7569,    4.310983,     6329.9344,     6634.4069,     6948.3460,     6410.7939,     6715.7059,     7030.1447,     6463.3205,     6768.5306,     7083.3069,
