day,apogee_alt_km,sma_km,ecc
  378.1398,   4834.6242,   8874.6442,  0.263460
  378.2361,   4834.2263,   8874.4442,  0.263444
  378.3324,   4833.8286,   8874.2441,  0.263428
  378.4287,   4833.4310,   8874.0440,  0.263411
  378.5250,   4833.0336,   8873.8439,  0.263395
  378.6213,   4832.6364,   8873.6438,  0.263379
  378.7176,   4832.2393,   8873.4436,  0.263362
  378.8139,   4831.8423,   8873.2434,  0.263346
  378.9101,   4831.4454,   8873.0432,  0.263330
  379.0064,   4831.0486,   8872.8429,  0.263314
  379.1027,   4830.6518,   8872.6426,  0.263298
  379.1989,   4830.2552,   8872.4423,  0.263281
  379.2952,   4829.8586,   8872.2419,  0.263265
  379.3915,   4829.4621,   8872.0415,  0.263249
  379.4877,   4829.0656,   8871.8411,  0.263233
  379.5840,   4828.6692,   8871.6406,  0.263217
  379.6802,   4828.2727,   8871.4401,  0.263201
  379.7765,   4827.8763,   8871.2395,  0.263185
  379.8727,   4827.4798,   8871.0389,  0.263168
  379.9690,   4827.0834,   8870.8382,  0.263152
  380.0652,   4826.6869,   8870.6375,  0.263136
  380.1614,   4826.2904,   8870.4367,  0.263120
  380.2577,   4825.8938,   8870.2359,  0.263104
  380.3539,   4825.4972,   8870.0350,  0.263088
  380.4501,   4825.1004,   8869.8341,  0.263072
  380.5463,   4824.7037,   8869.6331,  0.263056
  380.6425,   4824.3068,   8869.4321,  0.263039
  380.7388,   4823.9098,   8869.2311,  0.263023
  380.8350,   4823.5127,   8869.0299,  0.263007
  380.9312,   4823.1155,   8868.8288,  0.262991
  381.0274,   4822.7181,   8868.6276,  0.262975
  381.1236,   4822.3206,   8868.4263,  0.262959
  381.2198,   4821.9230,   8868.2250,  0.262943
  381.3160,   4821.5252,   8868.0236,  0.262926
  381.4122,   4821.1272,   8867.8222,  0.262910
  381.5084,   4820.7291,   8867.6208,  0.262894
  381.6045,   4820.3307,   8867.4193,  0.262878
  381.7007,   4819.9322,   8867.2178,  0.262862
  381.7969,   4819.5335,   8867.0162,  0.262845
  381.8931,   4819.1345,   8866.8146,  0.262829
  381.9892,   4818.7354,   8866.6129,  0.262813
  382.0854,   4818.3360,   8866.4112,  0.262796
  382.1816,   4817.9363,   8866.2094,  0.262780
  382.2777,   4817.5365,   8866.0077,  0.262764
  382.3739,   4817.1364,   8865.8059,  0.262747
  382.4701,   4816.7360,   8865.6040,  0.262731
  382.5662,   4816.3354,   8865.4022,  0.262714
  382.6624,   4815.9346,   8865.2003,  0.262698
  382.7585,   4815.5335,   8864.9983,  0.262682
  382.8546,   4815.1321,   8864.7964,  0.262665
  382.9508,   4814.7304,   8864.5944,  0.262648
  383.0469,   4814.3285,   8864.3924,  0.262632
  383.1430,   4813.9262,   8864.1904,  0.262615
  383.2392,   4813.5237,   8863.9884,  0.262599
  383.3353,   4813.1210,   8863.7864,  0.262582
  383.4314,   4812.7179,   8863.5844,  0.262565
  383.5275,   4812.3146,   8863.3823,  0.262549
  383.6237,   4811.9109,   8863.1803,  0.262532
  383.7198,   4811.5070,   8862.9783,  0.262515
  383.8159,   4811.1028,   8862.7763,  0.262498
  383.9120,   4810.6984,   8862.5742,  0.262481
  384.0081,   4810.2936,   8862.3722,  0.262464
  384.1042,   4809.8886,   8862.1702,  0.262448
  384.2003,   4809.4833,   8861.9683,  0.262431
  384.2964,   4809.0777,   8861.7663,  0.262414
  384.3925,   4808.6719,   8861.5644,  0.262397
  384.4885,   4808.2657,   8861.3625,  0.262379
  384.5846,   4807.8594,   8861.1606,  0.262362
  384.6807,   4807.4528,   8860.9588,  0.262345
  384.7768,   4807.0459,   8860.7570,  0.262328
  384.8729,   4806.6388,   8860.5553,  0.262311
  384.9689,   4806.2315,   8860.3536,  0.262294
  385.0650,   4805.8240,   8860.1519,  0.262276
  385.1611,   4805.4162,   8859.9503,  0.262259
  385.2571,   4805.0082,   8859.7488,  0.262242
  385.3532,   4804.6001,   8859.5473,  0.262224
  385.4492,   4804.1918,   8859.3459,  0.262207
  385.5453,   4803.7833,   8859.1446,  0.262190
  385.6413,   4803.3746,   8858.9433,  0.262172
  385.7374,   4802.9658,   8858.7421,  0.262155
  385.8334,   4802.5568,   8858.5410,  0.262137
  385.9294,   4802.1478,   8858.3399,  0.262120
  386.0255,   4801.7386,   8858.1390,  0.262102
  386.1215,   4801.3293,   8857.9381,  0.262084
  386.2175,   4800.9200,   8857.7373,  0.262067
  386.3136,   4800.5106,   8857.5366,  0.262049
  386.4096,   4800.1011,   8857.3361,  0.262032
  386.5056,   4799.6917,   8857.1356,  0.262014
  386.6016,   4799.2822,   8856.9352,  0.261996
  386.6976,   4798.8727,   8856.7349,  0.261978
  386.7936,   4798.4632,   8856.5347,  0.261961
  386.8896,   4798.0538,   8856.3346,  0.261943
  386.9856,   4797.6444,   8856.1346,  0.261925
  387.0816,   4797.2351,   8855.9348,  0.261908
  387.1776,   4796.8258,   8855.7350,  0.261890
  387.2736,   4796.4167,   8855.5354,  0.261872
  387.3696,   4796.0077,   8855.3359,  0.261854
  387.4656,   4795.5989,   8855.1364,  0.261837
  387.5616,   4795.1902,   8854.9372,  0.261819
  387.6575,   4794.7817,   8854.7380,  0.261801
  387.7535,   4794.3734,   8854.5389,  0.261783
  387.8495,   4793.9653,   8854.3400,  0.261766
  387.9455,   4793.5574,   8854.1412,  0.261748
  388.0414,   4793.1498,   8853.9425,  0.261730
  388.1374,   4792.7425,   8853.7439,  0.261712
  388.2333,   4792.3354,   8853.5454,  0.261695
  388.3293,   4791.9287,   8853.3471,  0.261677
  388.4253,   4791.5222,   8853.1489,  0.261659
  388.5212,   4791.1161,   8852.9508,  0.261642
  388.6172,   4790.7104,   8852.7528,  0.261624
  388.7131,   4790.3050,   8852.5549,  0.261607
  388.8090,   4789.8999,   8852.3571,  0.261589
  388.9050,   4789.4952,   8852.1594,  0.261571
  389.0009,   4789.0909,   8851.9618,  0.261554
  389.0968,   4788.6871,   8851.7643,  0.261536
  389.1928,   4788.2836,   8851.5669,  0.261519
  389.2887,   4787.8805,   8851.3697,  0.261502
  389.3846,   4787.4779,   8851.1724,  0.261484
  389.4805,   4787.0758,   8850.9753,  0.261467
  389.5764,   4786.6740,   8850.7783,  0.261450
  389.6723,   4786.2728,   8850.5814,  0.261432
  389.7683,   4785.8720,   8850.3845,  0.261415
  389.8642,   4785.4717,   8850.1877,  0.261398
  389.9601,   4785.0718,   8849.9910,  0.261381
  390.0560,   4784.6724,   8849.7944,  0.261364
  390.1519,   4784.2736,   8849.5978,  0.261347
  390.2477,   4783.8751,   8849.4013,  0.261330
  390.3436,   4783.4772,   8849.2048,  0.261313
  390.4395,   4783.0798,   8849.0084,  0.261296
  390.5354,   4782.6828,   8848.8121,  0.261279
  390.6313,   4782.2864,   8848.6158,  0.261262
  390.7272,   4781.8904,   8848.4195,  0.261245
  390.8230,   4781.4948,   8848.2233,  0.261228
  390.9189,   4781.0998,   8848.0271,  0.261212
  391.0148,   4780.7052,   8847.8310,  0.261195
  391.1106,   4780.3111,   8847.6349,  0.261179
  391.2065,   4779.9174,   8847.4387,  0.261162
  391.3023,   4779.5241,   8847.2427,  0.261146
  391.3982,   4779.1313,   8847.0466,  0.261129
  391.4940,   4778.7389,   8846.8505,  0.261113
  391.5899,   4778.3468,   8846.6545,  0.261096
  391.6857,   4777.9552,   8846.4584,  0.261080
  391.7816,   4777.5640,   8846.2623,  0.261064
  391.8774,   4777.1731,   8846.0663,  0.261047
  391.9732,   4776.7826,   8845.8702,  0.261031
  392.0691,   4776.3924,   8845.6741,  0.261015
  392.1649,   4776.0025,   8845.4780,  0.260999
  392.2607,   4775.6129,   8845.2818,  0.260983
  392.3565,   4775.2236,   8845.0857,  0.260967
  392.4524,   4774.8345,   8844.8895,  0.260951
  392.5482,   4774.4457,   8844.6932,  0.260935
  392.6440,   4774.0571,   8844.4970,  0.260919
  392.7398,   4773.6687,   8844.3007,  0.260903
  392.8356,   4773.2805,   8844.1043,  0.260887
  392.9314,   4772.8925,   8843.9079,  0.260871
  393.0272,   4772.5046,   8843.7115,  0.260855
  393.1230,   4772.1168,   8843.5150,  0.260839
  393.2188,   4771.7291,   8843.3185,  0.260824
  393.3146,   4771.3415,   8843.1219,  0.260808
  393.4104,   4770.9539,   8842.9253,  0.260792
  393.5062,   4770.5664,   8842.7286,  0.260776
  393.6019,   4770.1789,   8842.5318,  0.260761
  393.6977,   4769.7913,   8842.3350,  0.260745
  393.7935,   4769.4038,   8842.1382,  0.260729
  393.8893,   4769.0162,   8841.9412,  0.260713
  393.9850,   4768.6285,   8841.7442,  0.260697
  394.0808,   4768.2407,   8841.5472,  0.260682
  394.1765,   4767.8528,   8841.3501,  0.260666
  394.2723,   4767.4648,   8841.1529,  0.260650
  394.3681,   4767.0766,   8840.9557,  0.260634
  394.4638,   4766.6882,   8840.7584,  0.260619
  394.5596,   4766.2997,   8840.5610,  0.260603
  394.6553,   4765.9109,   8840.3636,  0.260587
  394.7510,   4765.5219,   8840.1661,  0.260571
  394.8468,   4765.1327,   8839.9686,  0.260555
  394.9425,   4764.7432,   8839.7710,  0.260539
  395.0382,   4764.3534,   8839.5734,  0.260523
  395.1340,   4763.9634,   8839.3757,  0.260508
  395.2297,   4763.5730,   8839.1780,  0.260492
  395.3254,   4763.1823,   8838.9802,  0.260476
  395.4211,   4762.7913,   8838.7823,  0.260460
  395.5169,   4762.4000,   8838.5845,  0.260443
  395.6126,   4762.0083,   8838.3866,  0.260427
  395.7083,   4761.6162,   8838.1886,  0.260411
  395.8040,   4761.2237,   8837.9906,  0.260395
  395.8997,   4760.8309,   8837.7926,  0.260379
  395.9954,   4760.4377,   8837.5946,  0.260363
  396.0911,   4760.0442,   8837.3965,  0.260346
  396.1868,   4759.6502,   8837.1984,  0.260330
  396.2825,   4759.2558,   8837.0003,  0.260314
  396.3781,   4758.8611,   8836.8022,  0.260297
  396.4738,   4758.4659,   8836.6040,  0.260281
  396.5695,   4758.0704,   8836.4059,  0.260264
  396.6652,   4757.6745,   8836.2078,  0.260248
  396.7609,   4757.2782,   8836.0096,  0.260231
  396.8565,   4756.8815,   8835.8115,  0.260214
  396.9522,   4756.4844,   8835.6134,  0.260198
  397.0479,   4756.0870,   8835.4153,  0.260181
  397.1435,   4755.6892,   8835.2173,  0.260164
  397.2392,   4755.2910,   8835.0192,  0.260147
  397.3348,   4754.8926,   8834.8212,  0.260131
  397.4305,   4754.4937,   8834.6233,  0.260114
  397.5261,   4754.0946,   8834.4253,  0.260097
  397.6218,   4753.6951,   8834.2275,  0.260080
  397.7174,   4753.2954,   8834.0296,  0.260063
  397.8131,   4752.8953,   8833.8318,  0.260046
  397.9087,   4752.4950,   8833.6341,  0.260029
  398.0043,   4752.0945,   8833.4365,  0.260011
  398.1000,   4751.6937,   8833.2389,  0.259994
  398.1956,   4751.2926,   8833.0413,  0.259977
  398.2912,   4750.8914,   8832.8439,  0.259960
  398.3868,   4750.4900,   8832.6465,  0.259942
  398.4824,   4750.0883,   8832.4492,  0.259925
  398.5781,   4749.6866,   8832.2520,  0.259908
  398.6737,   4749.2847,   8832.0548,  0.259890
  398.7693,   4748.8826,   8831.8578,  0.259873
  398.8649,   4748.4805,   8831.6608,  0.259856
  398.9605,   4748.0782,   8831.4640,  0.259838
  399.0561,   4747.6759,   8831.2672,  0.259821
  399.1517,   4747.2736,   8831.0705,  0.259803
  399.2473,   4746.8712,   8830.8739,  0.259786
  399.3428,   4746.4688,   8830.6774,  0.259768
  399.4384,   4746.0665,   8830.4811,  0.259750
  399.5340,   4745.6641,   8830.2848,  0.259733
  399.6296,   4745.2618,   8830.0886,  0.259715
  399.7252,   4744.8596,   8829.8926,  0.259698
  399.8207,   4744.4575,   8829.6966,  0.259680
  399.9163,   4744.0554,   8829.5008,  0.259663
  400.0119,   4743.6535,   8829.3051,  0.259645
  400.1074,   4743.2518,   8829.1095,  0.259627
  400.2030,   4742.8502,   8828.9140,  0.259610
  400.2985,   4742.4488,   8828.7186,  0.259592
  400.3941,   4742.0475,   8828.5234,  0.259575
  400.4896,   4741.6465,   8828.3282,  0.259557
  400.5852,   4741.2457,   8828.1332,  0.259539
  400.6807,   4740.8452,   8827.9383,  0.259522
  400.7763,   4740.4449,   8827.7435,  0.259504
  400.8718,   4740.0449,   8827.5488,  0.259487
  400.9673,   4739.6451,   8827.3542,  0.259469
  401.0629,   4739.2457,   8827.1598,  0.259452
  401.1584,   4738.8466,   8826.9654,  0.259434
  401.2539,   4738.4477,   8826.7712,  0.259417
  401.3494,   4738.0493,   8826.5770,  0.259399
  401.4450,   4737.6511,   8826.3830,  0.259382
  401.5405,   4737.2533,   8826.1891,  0.259365
  401.6360,   4736.8559,   8825.9953,  0.259347
  401.7315,   4736.4589,   8825.8016,  0.259330
  401.8270,   4736.0622,   8825.6080,  0.259312
  401.9225,   4735.6659,   8825.4145,  0.259295
  402.0180,   4735.2700,   8825.2211,  0.259278
  402.1135,   4734.8744,   8825.0278,  0.259261
  402.2090,   4734.4793,   8824.8346,  0.259244
  402.3045,   4734.0846,   8824.6415,  0.259226
  402.4000,   4733.6903,   8824.4484,  0.259209
  402.4954,   4733.2964,   8824.2555,  0.259192
  402.5909,   4732.9029,   8824.0626,  0.259175
  402.6864,   4732.5098,   8823.8699,  0.259158
  402.7819,   4732.1171,   8823.6772,  0.259141
  402.8773,   4731.7248,   8823.4845,  0.259124
  402.9728,   4731.3330,   8823.2920,  0.259107
  403.0683,   4730.9415,   8823.0995,  0.259090
  403.1637,   4730.5505,   8822.9071,  0.259073
  403.2592,   4730.1599,   8822.7148,  0.259056
  403.3547,   4729.7696,   8822.5225,  0.259040
  403.4501,   4729.3798,   8822.3303,  0.259023
  403.5456,   4728.9904,   8822.1381,  0.259006
  403.6410,   4728.6013,   8821.9460,  0.258990
  403.7364,   4728.2126,   8821.7540,  0.258973
  403.8319,   4727.8244,   8821.5620,  0.258956
  403.9273,   4727.4364,   8821.3700,  0.258940
  404.0227,   4727.0489,   8821.1781,  0.258923
  404.1182,   4726.6617,   8820.9862,  0.258907
  404.2136,   4726.2749,   8820.7944,  0.258890
  404.3090,   4725.8884,   8820.6026,  0.258874
  404.4044,   4725.5022,   8820.4109,  0.258857
  404.4999,   4725.1164,   8820.2191,  0.258841
  404.5953,   4724.7309,   8820.0274,  0.258825
  404.6907,   4724.3457,   8819.8357,  0.258808
  404.7861,   4723.9609,   8819.6441,  0.258792
  404.8815,   4723.5763,   8819.4524,  0.258776
  404.9769,   4723.1920,   8819.2608,  0.258759
  405.0723,   4722.8079,   8819.0692,  0.258743
  405.1677,   4722.4242,   8818.8776,  0.258727
  405.2631,   4722.0407,   8818.6860,  0.258711
  405.3585,   4721.6574,   8818.4944,  0.258695
  405.4539,   4721.2744,   8818.3028,  0.258679
  405.5493,   4720.8916,   8818.1112,  0.258663
  405.6446,   4720.5090,   8817.9196,  0.258647
  405.7400,   4720.1266,   8817.7281,  0.258631
  405.8354,   4719.7445,   8817.5365,  0.258615
  405.9308,   4719.3625,   8817.3449,  0.258599
  406.0261,   4718.9806,   8817.1533,  0.258583
  406.1215,   4718.5990,   8816.9617,  0.258567
  406.2168,   4718.2174,   8816.7700,  0.258551
  406.3122,   4717.8360,   8816.5784,  0.258535
  406.4076,   4717.4548,   8816.3867,  0.258519
  406.5029,   4717.0736,   8816.1951,  0.258503
  406.5983,   4716.6926,   8816.0034,  0.258487
  406.6936,   4716.3117,   8815.8117,  0.258472
  406.7890,   4715.9308,   8815.6199,  0.258456
  406.8843,   4715.5500,   8815.4282,  0.258440
  406.9796,   4715.1693,   8815.2364,  0.258424
  407.0750,   4714.7886,   8815.0446,  0.258408
  407.1703,   4714.4080,   8814.8528,  0.258392
  407.2656,   4714.0274,   8814.6609,  0.258377
  407.3609,   4713.6468,   8814.4690,  0.258361
  407.4563,   4713.2663,   8814.2771,  0.258345
  407.5516,   4712.8857,   8814.0852,  0.258329
  407.6469,   4712.5051,   8813.8932,  0.258314
  407.7422,   4712.1245,   8813.7012,  0.258298
  407.8375,   4711.7439,   8813.5092,  0.258282
  407.9328,   4711.3632,   8813.3171,  0.258266
  408.0281,   4710.9825,   8813.1251,  0.258250
  408.1234,   4710.6017,   8812.9329,  0.258235
  408.2187,   4710.2208,   8812.7408,  0.258219
  408.3140,   4709.8399,   8812.5486,  0.258203
  408.4093,   4709.4589,   8812.3564,  0.258187
  408.5046,   4709.0777,   8812.1642,  0.258172
  408.5999,   4708.6965,   8811.9719,  0.258156
  408.6952,   4708.3152,   8811.7796,  0.258140
  408.7904,   4707.9337,   8811.5873,  0.258124
  408.8857,   4707.5521,   8811.3950,  0.258108
  408.9810,   4707.1704,   8811.2026,  0.258092
  409.0762,   4706.7885,   8811.0102,  0.258076
  409.1715,   4706.4065,   8810.8178,  0.258061
  409.2668,   4706.0243,   8810.6253,  0.258045
  409.3620,   4705.6420,   8810.4328,  0.258029
  409.4573,   4705.2595,   8810.2404,  0.258013
  409.5525,   4704.8768,   8810.0478,  0.257997
  409.6478,   4704.4939,   8809.8553,  0.257981
  409.7430,   4704.1108,   8809.6628,  0.257965
  409.8383,   4703.7276,   8809.4702,  0.257949
  409.9335,   4703.3441,   8809.2776,  0.257933
  410.0288,   4702.9605,   8809.0850,  0.257917
  410.1240,   4702.5766,   8808.8924,  0.257901
  410.2192,   4702.1925,   8808.6998,  0.257885
  410.3144,   4701.8082,   8808.5072,  0.257869
  410.4097,   4701.4237,   8808.3146,  0.257852
  410.5049,   4701.0389,   8808.1220,  0.257836
  410.6001,   4700.6539,   8807.9294,  0.257820
  410.6953,   4700.2687,   8807.7368,  0.257804
  410.7905,   4699.8833,   8807.5442,  0.257788
  410.8857,   4699.4977,   8807.3516,  0.257771
  410.9809,   4699.1118,   8807.1590,  0.257755
  411.0762,   4698.7256,   8806.9664,  0.257739
  411.1714,   4698.3393,   8806.7738,  0.257722
  411.2665,   4697.9527,   8806.5813,  0.257706
  411.3617,   4697.5659,   8806.3888,  0.257689
  411.4569,   4697.1789,   8806.1963,  0.257673
  411.5521,   4696.7916,   8806.0038,  0.257656
  411.6473,   4696.4041,   8805.8114,  0.257640
  411.7425,   4696.0164,   8805.6189,  0.257623
  411.8377,   4695.6284,   8805.4266,  0.257607
  411.9328,   4695.2403,   8805.2342,  0.257590
  412.0280,   4694.8519,   8805.0419,  0.257574
  412.1232,   4694.4634,   8804.8497,  0.257557
  412.2183,   4694.0746,   8804.6575,  0.257540
  412.3135,   4693.6856,   8804.4653,  0.257523
  412.4087,   4693.2965,   8804.2732,  0.257507
  412.5038,   4692.9071,   8804.0812,  0.257490
  412.5990,   4692.5176,   8803.8892,  0.257473
  412.6941,   4692.1280,   8803.6973,  0.257456
  412.7893,   4691.7381,   8803.5055,  0.257439
  412.8844,   4691.3481,   8803.3137,  0.257422
  412.9795,   4690.9580,   8803.1220,  0.257406
  413.0747,   4690.5678,   8802.9303,  0.257389
  413.1698,   4690.1774,   8802.7388,  0.257372
  413.2649,   4689.7870,   8802.5473,  0.257355
  413.3601,   4689.3964,   8802.3559,  0.257338
  413.4552,   4689.0058,   8802.1646,  0.257321
  413.5503,   4688.6151,   8801.9734,  0.257303
  413.6454,   4688.2243,   8801.7822,  0.257286
  413.7406,   4687.8335,   8801.5912,  0.257269
  413.8357,   4687.4426,   8801.4003,  0.257252
  413.9308,   4687.0518,   8801.2094,  0.257235
  414.0259,   4686.6610,   8801.0187,  0.257218
  414.1210,   4686.2701,   8800.8280,  0.257201
  414.2161,   4685.8793,   8800.6375,  0.257183
  414.3112,   4685.4886,   8800.4471,  0.257166
  414.4063,   4685.0979,   8800.2568,  0.257149
  414.5014,   4684.7074,   8800.0666,  0.257132
  414.5965,   4684.3169,   8799.8765,  0.257115
  414.6915,   4683.9265,   8799.6865,  0.257097
  414.7866,   4683.5363,   8799.4966,  0.257080
  414.8817,   4683.1462,   8799.3068,  0.257063
  414.9768,   4682.7563,   8799.1172,  0.257046
  415.0718,   4682.3666,   8798.9277,  0.257028
  415.1669,   4681.9770,   8798.7383,  0.257011
  415.2620,   4681.5877,   8798.5490,  0.256994
  415.3570,   4681.1987,   8798.3598,  0.256977
  415.4521,   4680.8099,   8798.1707,  0.256960
  415.5472,   4680.4214,   8797.9818,  0.256943
  415.6422,   4680.0332,   8797.7930,  0.256925
  415.7373,   4679.6453,   8797.6042,  0.256908
  415.8323,   4679.2577,   8797.4156,  0.256891
  415.9274,   4678.8704,   8797.2271,  0.256874
  416.0224,   4678.4836,   8797.0388,  0.256857
  416.1174,   4678.0970,   8796.8505,  0.256840
  416.2125,   4677.7109,   8796.6623,  0.256823
  416.3075,   4677.3252,   8796.4743,  0.256806
  416.4025,   4676.9399,   8796.2863,  0.256789
